message,severity,node,stamp,location
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.28999,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.28807,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.28528,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.27358,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.27165,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.26895,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.25818,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.25616,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.25352,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.24171,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.23958,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.23703,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.22614,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.20965,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.2078,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.20524,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.19425,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.19137,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.18984,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.17788,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.17592,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.17344,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.16141,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.15957,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.15707,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.14601,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.14316,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.14176,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.12944,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.12783,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.12538,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.11402,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224099.11151,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224099.10889,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.0976,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224099.08218,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.9381,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.93515,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.92176,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.90642,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.90326,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.9017,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.88998,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.88794,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.88539,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.87358,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.87161,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.86913,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.8582,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.85381,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.84182,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.84001,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.83753,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.82545,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.6974,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.69524,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.69288,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.68204,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.67994,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.67759,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.66564,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.66359,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.6613,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.65021,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.61303,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.60205,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.5997,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.59764,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.58575,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.5832,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.58126,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.56947,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.56776,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224098.56479,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.55414,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.55137,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.53782,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.53598,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.5215,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.50321,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.9518,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.48987,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.48781,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.47356,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.47143,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.45826,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.45604,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.44184,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.43963,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.39143,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.37827,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.37598,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.3619,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.35958,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.3277,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.29587,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.2631,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.23144,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.18564,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.18415,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.17028,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.16755,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.15383,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.15209,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.13837,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.13559,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.12198,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.11923,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.1056,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.10383,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.0902,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.08755,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.07383,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.07123,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.04199,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.0395,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.02558,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.02408,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224098.01021,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224098.00764,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.99388,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.99201,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.97757,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.97565,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.96218,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.95923,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.94581,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.94373,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.93548,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.92947,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.92734,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.91916,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.91413,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.91203,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.90385,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.89779,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.88754,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.78343,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.77533,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.76953,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.7541,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.69496,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.68961,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.68736,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.67953,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.67416,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.67192,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.66308,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.6578,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.65552,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.64755,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.64146,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.63914,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.63116,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.62602,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.395558, y=-0.614868])",30,_4EPEnAXA_01.sim,1726224097.62375,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_03.sim,1726224097.61574,./src/turtle.cpp:update:260
"Oh no! I hit the wall! (Clamping from [x=-0.121367, y=-0.720970])",30,_4EPEnAXA_02.sim,1726224097.60967,./src/turtle.cpp:update:260
